data_extract_date,Overdose Death Year,drug_class,Overdose Death Geography Level,Overdose Death FIPS,vdh_geography_name,health_district,Overdose Death Count,"Overdose Death Rate per 100,000 Residents",year,fips,overdose_count,overdose_rate,locality_name,locality_type,labor_force,employed,unemployed,unemployment_rate,population
6/2/2025,2020,All-Drug,Locality,51059,Fairfax County,Fairfax,105,9.1,2020,51059,105,9.1,Fairfax County,county,621188,583603,37585,6.1,1149314.0
6/2/2025,2020,All-Drug,Locality,51061,Fauquier County,Rappahannock/Rapidan,11,15.4,2020,51061,11,15.4,Fauquier County,county,38950,37165,1785,4.6,73036.0
6/2/2025,2020,All-Drug,Locality,51063,Floyd County,New River,2,12.7,2020,51063,2,12.7,Floyd County,county,7924,7505,419,5.3,15450.0
6/2/2025,2020,All-Drug,Locality,51065,Fluvanna County,Blue Ridge,3,10.9,2020,51065,3,10.9,Fluvanna County,county,13316,12569,747,5.6,27310.0
6/2/2025,2020,All-Drug,Locality,51067,Franklin County,West Piedmont,23,40.9,2020,51067,23,40.9,Franklin County,county,24741,23290,1451,5.9,54419.0
6/2/2025,2020,All-Drug,Locality,51069,Frederick County,Lord Fairfax,27,29.6,2020,51069,27,29.6,Frederick County,county,46728,44381,2347,5,91731.0
6/2/2025,2020,All-Drug,Locality,51071,Giles County,New River,7,42,2020,51071,7,42.0,Giles County,county,7495,6995,500,6.7,16759.0
6/2/2025,2020,All-Drug,Locality,51073,Gloucester County,Three Rivers,9,24,2020,51073,9,24.0,Gloucester County,county,19170,18081,1089,5.7,38715.0
6/2/2025,2020,All-Drug,Locality,51075,Goochland County,Chickahominy,6,24.6,2020,51075,6,24.6,Goochland County,county,11695,11124,571,4.9,24809.0
6/2/2025,2020,All-Drug,Locality,51077,Grayson County,Mount Rogers,4,25.8,2020,51077,4,25.8,Grayson County,county,6735,6263,472,7,15314.0
6/2/2025,2020,All-Drug,Locality,51079,Greene County,Blue Ridge,4,19.9,2020,51079,4,19.9,Greene County,county,10596,10038,558,5.3,20648.0
6/2/2025,2020,All-Drug,Locality,51081,Greensville County,Crater,6,53.2,2020,51081,6,53.2,Greensville County,county,3853,3556,297,7.7,11329.0
6/2/2025,2020,All-Drug,Locality,51083,Halifax County,Southside,11,32.7,2020,51083,11,32.7,Halifax County,county,14404,13305,1099,7.6,33958.0
6/2/2025,2020,All-Drug,Locality,51085,Hanover County,Chickahominy,30,27.7,2020,51085,30,27.7,Hanover County,county,57310,54411,2899,5.1,110164.0
6/2/2025,2020,All-Drug,Locality,51087,Henrico County,Henrico,93,27.9,2020,51087,93,27.9,Henrico County,county,178980,166880,12100,6.8,334756.0
6/2/2025,2020,All-Drug,Locality,51089,Henry County,West Piedmont,33,65.6,2020,51089,33,65.6,Henry County,county,21065,19192,1873,8.9,50758.0
6/2/2025,2020,All-Drug,Locality,51091,Highland County,Central Shenandoah,0,0,2020,51091,0,0.0,Highland County,county,902,854,48,5.3,2231.0
6/2/2025,2020,All-Drug,Locality,51093,Isle of Wight County,Western Tidewater,7,18.6,2020,51093,7,18.6,Isle of Wight County,county,18926,17910,1016,5.4,38674.0
6/2/2025,2020,All-Drug,Locality,51095,James City County,Peninsula,17,21.9,2020,51095,17,21.9,James City County,city,35309,32684,2625,7.4,78317.0
6/2/2025,2020,All-Drug,Locality,51097,King and Queen County,Three Rivers,4,57.6,2020,51097,4,57.6,King and Queen County,county,3407,3207,200,5.9,6608.0
6/2/2025,2020,All-Drug,Locality,51099,King George County,Rappahannock,8,29.2,2020,51099,8,29.2,King George County,county,13638,13004,634,4.6,26783.0
6/2/2025,2020,All-Drug,Locality,51101,King William County,Three Rivers,8,45.3,2020,51101,8,45.3,King William County,county,9469,8958,511,5.4,17853.0
6/2/2025,2020,All-Drug,Locality,51103,Lancaster County,Three Rivers,4,37.7,2020,51103,4,37.7,Lancaster County,county,4461,4058,403,9,10924.0
6/2/2025,2020,All-Drug,Locality,51105,Lee County,Lenowisco,7,30.1,2020,51105,7,30.1,Lee County,county,7654,7116,538,7,22162.0
6/2/2025,2020,All-Drug,Locality,51107,Loudoun County,Loudoun,36,8.5,2020,51107,36,8.5,Loudoun County,county,231824,219430,12394,5.3,421808.0
6/2/2025,2020,All-Drug,Locality,51109,Louisa County,Blue Ridge,9,23.6,2020,51109,9,23.6,Louisa County,county,17907,16838,1069,6,37750.0
6/2/2025,2020,All-Drug,Locality,51111,Lunenburg County,Piedmont,3,24.5,2020,51111,3,24.5,Lunenburg County,county,4540,4256,284,6.3,11918.0
6/2/2025,2020,All-Drug,Locality,51113,Madison County,Rappahannock/Rapidan,3,22.5,2020,51113,3,22.5,Madison County,county,6829,6537,292,4.3,13844.0
6/2/2025,2020,All-Drug,Locality,51115,Mathews County,Three Rivers,1,11.4,2020,51115,1,11.4,Mathews County,county,3483,3281,202,5.8,8525.0
6/2/2025,2020,All-Drug,Locality,51117,Mecklenburg County,Southside,10,32.6,2020,51117,10,32.6,Mecklenburg County,county,13049,12160,889,6.8,30273.0
6/2/2025,2020,All-Drug,Locality,51119,Middlesex County,Three Rivers,3,28.4,2020,51119,3,28.4,Middlesex County,county,4644,4373,271,5.8,10617.0
6/2/2025,2020,All-Drug,Locality,51121,Montgomery County,New River,15,15.2,2020,51121,15,15.2,Montgomery County,county,47053,44630,2423,5.1,101446.0
6/2/2025,2020,All-Drug,Locality,51125,Nelson County,Blue Ridge,2,13.6,2020,51125,2,13.6,Nelson County,county,6790,6370,420,6.2,14784.0
6/2/2025,2020,All-Drug,Locality,51127,New Kent County,Chickahominy,6,25.4,2020,51127,6,25.4,New Kent County,county,11855,11264,591,5,23069.0
6/2/2025,2020,All-Drug,Locality,51131,Northampton County,Eastern Shore,5,42.8,2020,51131,5,42.8,Northampton County,county,5128,4689,439,8.6,12270.0
6/2/2025,2020,All-Drug,Locality,51133,Northumberland County,Three Rivers,2,16.6,2020,51133,2,16.6,Northumberland County,county,4679,4309,370,7.9,11798.0
6/2/2025,2020,All-Drug,Locality,51135,Nottoway County,Piedmont,3,19.8,2020,51135,3,19.8,Nottoway County,county,5877,5499,378,6.4,15634.0
6/2/2025,2020,All-Drug,Locality,51137,Orange County,Rappahannock/Rapidan,12,31.8,2020,51137,12,31.8,Orange County,county,17483,16499,984,5.6,36271.0
6/2/2025,2020,All-Drug,Locality,51139,Page County,Lord Fairfax,9,37.6,2020,51139,9,37.6,Page County,county,11501,10598,903,7.9,23693.0
6/2/2025,2020,All-Drug,Locality,51141,Patrick County,West Piedmont,12,68.6,2020,51141,12,68.6,Patrick County,county,7633,7125,508,6.7,17597.0
6/2/2025,2020,All-Drug,Locality,51143,Pittsylvania County,Pittsylvania/Danville,19,31.7,2020,51143,19,31.7,Pittsylvania County,county,27337,25353,1984,7.3,60429.0
6/2/2025,2020,All-Drug,Locality,51145,Powhatan County,Chesterfield,14,46.4,2020,51145,14,46.4,Powhatan County,county,15617,14898,719,4.6,30355.0
6/2/2025,2020,All-Drug,Locality,51147,Prince Edward County,Piedmont,7,30.4,2020,51147,7,30.4,Prince Edward County,county,8576,7917,659,7.7,22340.0
6/2/2025,2020,All-Drug,Locality,51149,Prince George County,Crater,7,18.1,2020,51149,7,18.1,Prince George County,county,16377,15406,971,5.9,43050.0
6/2/2025,2020,All-Drug,Locality,51153,Prince William County,Prince William,108,22.7,2020,51153,108,22.7,Prince William County,county,253469,236838,16631,6.6,482305.0
6/2/2025,2020,All-Drug,Locality,51155,Pulaski County,New River,12,35.4,2020,51155,12,35.4,Pulaski County,county,15369,14063,1306,8.5,33772.0
6/2/2025,2020,All-Drug,Locality,51157,Rappahannock County,Rappahannock/Rapidan,8,110.2,2020,51157,8,110.2,Rappahannock County,county,3481,3310,171,4.9,7360.0
6/2/2025,2020,All-Drug,Locality,51159,Richmond County,Three Rivers,1,11,2020,51159,1,11.0,Richmond County,county,3407,3204,203,6,8928.0
6/2/2025,2020,All-Drug,Locality,51161,Roanoke County,Alleghany,34,36,2020,51161,34,36.0,Roanoke County,county,47297,44711,2586,5.5,96852.0
6/2/2025,2020,All-Drug,Locality,51163,Rockbridge County,Central Shenandoah,6,26.4,2020,51163,6,26.4,Rockbridge County,county,10267,9678,589,5.7,22639.0
6/2/2025,2020,All-Drug,Locality,51165,Rockingham County,Central Shenandoah,14,17,2020,51165,14,17.0,Rockingham County,county,42598,40571,2027,4.8,83748.0
6/2/2025,2020,All-Drug,Locality,51167,Russell County,Cumberland Plateau,4,15,2020,51167,4,15.0,Russell County,county,9663,8906,757,7.8,25753.0
6/2/2025,2020,All-Drug,Locality,51169,Scott County,Lenowisco,8,37,2020,51169,8,37.0,Scott County,county,7915,7421,494,6.2,21568.0
6/2/2025,2020,All-Drug,Locality,51171,Shenandoah County,Lord Fairfax,8,18.2,2020,51171,8,18.2,Shenandoah County,county,21354,20146,1208,5.7,44228.0
6/2/2025,2020,All-Drug,Locality,51173,Smyth County,Mount Rogers,10,33.2,2020,51173,10,33.2,Smyth County,county,12046,11158,888,7.4,29745.0
6/2/2025,2020,All-Drug,Locality,51175,Southampton County,Western Tidewater,4,22.7,2020,51175,4,22.7,Southampton County,county,8063,7598,465,5.8,17973.0
6/2/2025,2020,All-Drug,Locality,51177,Spotsylvania County,Rappahannock,53,38.3,2020,51177,53,38.3,Spotsylvania County,county,70616,66426,4190,5.9,140356.0
6/2/2025,2020,All-Drug,Locality,51179,Stafford County,Rappahannock,37,23.6,2020,51179,37,23.6,Stafford County,county,76977,72711,4266,5.5,157391.0
6/2/2025,2020,All-Drug,Locality,51181,Surry County,Crater,1,15.7,2020,51181,1,15.7,Surry County,county,3240,3026,214,6.6,6563.0
6/2/2025,2020,All-Drug,Locality,51183,Sussex County,Crater,1,9.2,2020,51183,1,9.2,Sussex County,county,4514,4184,330,7.3,10745.0
6/2/2025,2020,All-Drug,Locality,51185,Tazewell County,Cumberland Plateau,25,61.7,2020,51185,25,61.7,Tazewell County,county,14795,13577,1218,8.2,40296.0
6/2/2025,2020,All-Drug,Locality,51187,Warren County,Lord Fairfax,22,54.4,2020,51187,22,54.4,Warren County,county,20154,18937,1217,6,40793.0
6/2/2025,2020,All-Drug,Locality,51191,Washington County,Mount Rogers,3,5.6,2020,51191,3,5.6,Washington County,county,23889,22345,1544,6.5,53964.0
6/2/2025,2020,All-Drug,Locality,51193,Westmoreland County,Three Rivers,4,22,2020,51193,4,22.0,Westmoreland County,county,7502,6926,576,7.7,18489.0
6/2/2025,2020,All-Drug,Locality,51195,Wise County,Lenowisco,9,24.2,2020,51195,9,24.2,Wise County,county,13262,12253,1009,7.6,36080.0
6/2/2025,2020,All-Drug,Locality,51197,Wythe County,Mount Rogers,7,24.5,2020,51197,7,24.5,Wythe County,county,13928,12828,1100,7.9,28235.0
6/2/2025,2020,All-Drug,Locality,51199,York County,Peninsula,15,21.7,2020,51199,15,21.7,York County,county,31972,30099,1873,5.9,70100.0
6/2/2025,2020,All-Drug,Locality,51510,Alexandria City,Alexandria,20,12.6,2020,51510,20,12.6,Alexandria city,city,98670,92505,6165,6.2,159309.0
6/2/2025,2020,All-Drug,Locality,51520,Bristol City,Mount Rogers,4,23.1,2020,51520,4,23.1,Bristol city,city,7605,7018,587,7.7,17221.0
6/2/2025,2020,All-Drug,Locality,51530,Buena Vista City,Central Shenandoah,0,0,2020,51530,0,0.0,Buena Vista city,city,2907,2721,186,6.4,6638.0
6/2/2025,2020,All-Drug,Locality,51540,Charlottesville City,Blue Ridge,6,12.8,2020,51540,6,12.8,Charlottesville city,city,24528,22837,1691,6.9,51056.0
6/2/2025,2020,All-Drug,Locality,51550,Chesapeake City,Chesapeake,60,24.3,2020,51550,60,24.3,Chesapeake city,city,119378,111641,7737,6.5,249589.0
6/2/2025,2020,All-Drug,Locality,51570,Colonial Heights City,Chesterfield,1,5.8,2020,51570,1,5.8,Colonial Heights city,city,8924,8296,628,7,18150.0
6/2/2025,2020,All-Drug,Locality,51580,Covington City,Alleghany,3,53.2,2020,51580,3,53.2,Covington city,city,2356,2116,240,10.2,5735.0
6/2/2025,2020,All-Drug,Locality,51590,Danville City,Pittsylvania/Danville,15,37.6,2020,51590,15,37.6,Danville city,city,17893,15954,1939,10.8,42591.0
6/2/2025,2020,All-Drug,Locality,51595,Emporia City,Crater,2,38,2020,51595,2,38.0,Emporia city,city,2343,2072,271,11.6,5738.0
6/2/2025,2020,All-Drug,Locality,51600,Fairfax City,Fairfax,6,25.6,2020,51600,6,25.6,Fairfax city,city,13053,12288,765,5.9,24138.0
6/2/2025,2020,All-Drug,Locality,51610,Falls Church City,Fairfax,0,0,2020,51610,0,0.0,Falls Church city,city,7773,7450,323,4.2,14649.0
6/2/2025,2020,All-Drug,Locality,51620,Franklin City,Western Tidewater,2,25.5,2020,51620,2,25.5,Franklin city,city,3681,3363,318,8.6,8157.0
6/2/2025,2020,All-Drug,Locality,51630,Fredericksburg City,Rappahannock,16,54.3,2020,51630,16,54.3,Fredericksburg city,city,15055,14031,1024,6.8,27905.0
6/2/2025,2020,All-Drug,Locality,51640,Galax City,Mount Rogers,3,47.6,2020,51640,3,47.6,Galax city,city,2818,2585,233,8.3,6725.0
6/2/2025,2020,All-Drug,Locality,51650,Hampton City,Hampton,46,34,2020,51650,46,34.0,Hampton city,city,65580,59885,5695,8.7,137035.0
6/2/2025,2020,All-Drug,Locality,51660,Harrisonburg City,Central Shenandoah,7,13.2,2020,51660,7,13.2,Harrisonburg city,city,25576,23989,1587,6.2,54892.0
6/2/2025,2020,All-Drug,Locality,51670,Hopewell City,Crater,17,76,2020,51670,17,76.0,Hopewell city,city,10172,9081,1091,10.7,23022.0
6/2/2025,2020,All-Drug,Locality,51678,Lexington City,Central Shenandoah,0,0,2020,51678,0,0.0,Lexington city,city,2683,2512,171,6.4,7463.0
6/2/2025,2020,All-Drug,Locality,51680,Lynchburg City,Central Virginia,17,20.8,2020,51680,17,20.8,Lynchburg city,city,37511,34845,2666,7.1,80327.0
6/2/2025,2020,All-Drug,Locality,51683,Manassas City,Prince William,11,26.9,2020,51683,11,26.9,Manassas city,city,23053,21589,1464,6.4,42764.0
6/2/2025,2020,All-Drug,Locality,51685,Manassas Park City,Prince William,1,5.6,2020,51685,1,5.6,Manassas Park city,city,10137,9475,662,6.5,17216.0
6/2/2025,2020,All-Drug,Locality,51690,Martinsville City,West Piedmont,11,89,2020,51690,11,89.0,Martinsville city,city,6129,5485,644,10.5,13475.0
6/2/2025,2020,All-Drug,Locality,51700,Newport News City,Peninsula,65,36.3,2020,51700,65,36.3,Newport News city,city,89237,81160,8077,9.1,186014.0
6/2/2025,2020,All-Drug,Locality,51710,Norfolk City,Norfolk City,78,32.1,2020,51710,78,32.1,Norfolk city,city,109172,99104,10068,9.2,238024.0
6/2/2025,2020,All-Drug,Locality,51720,Norton City,Lenowisco,1,25.1,2020,51720,1,25.1,Norton city,city,1546,1421,125,8.1,3677.0
6/2/2025,2020,All-Drug,Locality,51730,Petersburg City,Crater,37,121.5,2020,51730,37,121.5,Petersburg city,city,15295,13341,1954,12.8,33349.0
6/2/2025,2020,All-Drug,Locality,51735,Poquoson City,Peninsula,4,32.6,2020,51735,4,32.6,Poquoson city,city,6322,6052,270,4.3,12471.0
6/2/2025,2020,All-Drug,Locality,51740,Portsmouth City,Portsmouth,47,49.4,2020,51740,47,49.4,Portsmouth city,city,44194,39773,4421,10,97909.0
6/2/2025,2020,All-Drug,Locality,51750,Radford City,New River,2,11,2020,51750,2,11.0,Radford city,city,7849,7315,534,6.8,17469.0
6/2/2025,2020,All-Drug,Locality,51760,Richmond City,Richmond City,146,62.9,2020,51760,146,62.9,Richmond city,city,126200,115301,10899,8.6,226613.0
6/2/2025,2020,All-Drug,Locality,51770,Roanoke City,Roanoke City,73,73.7,2020,51770,73,73.7,Roanoke city,city,48629,44720,3909,8,99985.0
6/2/2025,2020,All-Drug,Locality,51775,Salem City,Alleghany,13,51.3,2020,51775,13,51.3,Salem city,city,12600,11842,758,6,25289.0
6/2/2025,2020,All-Drug,Locality,51790,Staunton City,Central Shenandoah,4,15.9,2020,51790,4,15.9,Staunton city,city,12457,11655,802,6.4,25775.0
6/2/2025,2020,All-Drug,Locality,51800,Suffolk City,Western Tidewater,26,27.7,2020,51800,26,27.7,Suffolk city,city,45007,42005,3002,6.7,94685.0
6/2/2025,2020,All-Drug,Locality,51810,Virginia Beach City,Virginia Beach,115,25.5,2020,51810,115,25.5,Virginia Beach city,city,228577,213705,14872,6.5,459182.0
6/2/2025,2020,All-Drug,Locality,51820,Waynesboro City,Central Shenandoah,7,30.8,2020,51820,7,30.8,Waynesboro city,city,10979,10259,720,6.6,22227.0
6/2/2025,2020,All-Drug,Locality,51830,Williamsburg City,Peninsula,4,26.2,2020,51830,4,26.2,Williamsburg city,city,6709,6130,579,8.6,16017.0
6/2/2025,2020,All-Drug,Locality,51840,Winchester City,Lord Fairfax,16,57.8,2020,51840,16,57.8,Winchester city,city,14669,13770,899,6.1,28100.0
6/2/2025,2020,All-Drug,Locality,51999,Unknown,Unknown,1,,2020,51999,1,,,,,,,,
6/2/2025,2021,All-Drug,Locality,51001,Accomack County,Eastern Shore,13,40.3,2021,51001,13,40.3,Accomack County,county,13962.0,13295.0,667.0,4.8,33322.0
6/2/2025,2021,All-Drug,Locality,51003,Albemarle County,Blue Ridge,18,16.3,2021,51003,18,16.3,Albemarle County,county,56039.0,54220.0,1819.0,3.2,114424.0
6/2/2025,2021,All-Drug,Locality,51005,Alleghany County,Alleghany,6,40.8,2021,51005,6,40.8,Alleghany County,county,6083.0,5815.0,268.0,4.4,15151.0
6/2/2025,2021,All-Drug,Locality,51007,Amelia County,Piedmont,3,23.1,2021,51007,3,23.1,Amelia County,county,6109.0,5894.0,215.0,3.5,13300.0
6/2/2025,2021,All-Drug,Locality,51009,Amherst County,Central Virginia,12,37.9,2021,51009,12,37.9,Amherst County,county,15089.0,14560.0,529.0,3.5,31491.0
6/2/2025,2021,All-Drug,Locality,51011,Appomattox County,Central Virginia,2,12.5,2021,51011,2,12.5,Appomattox County,county,7741.0,7473.0,268.0,3.5,16206.0
6/2/2025,2021,All-Drug,Locality,51013,Arlington County,Arlington,28,11.7,2021,51013,28,11.7,Arlington County,county,145564.0,141140.0,4424.0,3.0,237107.0
6/2/2025,2021,All-Drug,Locality,51015,Augusta County,Central Shenandoah,10,13.1,2021,51015,10,13.1,Augusta County,county,38135.0,37018.0,1117.0,2.9,77598.0
6/2/2025,2021,All-Drug,Locality,51017,Bath County,Central Shenandoah,0,0,2021,51017,0,0.0,Bath County,county,1953.0,1855.0,98.0,5.0,4276.0
6/2/2025,2021,All-Drug,Locality,51019,Bedford County,Central Virginia,25,31.3,2021,51019,25,31.3,Bedford County,county,37745.0,36475.0,1270.0,3.4,79865.0
6/2/2025,2021,All-Drug,Locality,51021,Bland County,Mount Rogers,2,32.1,2021,51021,2,32.1,Bland County,county,2551.0,2458.0,93.0,3.6,6210.0
6/2/2025,2021,All-Drug,Locality,51023,Botetourt County,Alleghany,13,38.7,2021,51023,13,38.7,Botetourt County,county,16461.0,15949.0,512.0,3.1,33642.0
6/2/2025,2021,All-Drug,Locality,51025,Brunswick County,Southside,8,49.9,2021,51025,8,49.9,Brunswick County,county,6299.0,5954.0,345.0,5.5,15813.0
6/2/2025,2021,All-Drug,Locality,51027,Buchanan County,Cumberland Plateau,9,43.7,2021,51027,9,43.7,Buchanan County,county,5952.0,5560.0,392.0,6.6,19982.0
6/2/2025,2021,All-Drug,Locality,51029,Buckingham County,Piedmont,4,23.3,2021,51029,4,23.3,Buckingham County,county,6878.0,6561.0,317.0,4.6,16711.0
6/2/2025,2021,All-Drug,Locality,51031,Campbell County,Central Virginia,7,12.7,2021,51031,7,12.7,Campbell County,county,26923.0,25973.0,950.0,3.5,55682.0
6/2/2025,2021,All-Drug,Locality,51033,Caroline County,Rappahannock,19,61.6,2021,51033,19,61.6,Caroline County,county,14761.0,14130.0,631.0,4.3,31552.0
6/2/2025,2021,All-Drug,Locality,51035,Carroll County,Mount Rogers,8,26.6,2021,51035,8,26.6,Carroll County,county,11968.0,11457.0,511.0,4.3,28819.0
6/2/2025,2021,All-Drug,Locality,51036,Charles City County,Chickahominy,2,29.3,2021,51036,2,29.3,Charles City County,city,3296.0,3149.0,147.0,4.5,6696.0
6/2/2025,2021,All-Drug,Locality,51037,Charlotte County,Piedmont,7,59.2,2021,51037,7,59.2,Charlotte County,county,4919.0,4728.0,191.0,3.9,11526.0
6/2/2025,2021,All-Drug,Locality,51041,Chesterfield County,Chesterfield,141,39.4,2021,51041,141,39.4,Chesterfield County,county,188171.0,181400.0,6771.0,3.6,369943.0
6/2/2025,2021,All-Drug,Locality,51043,Clarke County,Lord Fairfax,8,54.7,2021,51043,8,54.7,Clarke County,county,7569.0,7338.0,231.0,3.1,14888.0
6/2/2025,2021,All-Drug,Locality,51045,Craig County,Alleghany,1,19.7,2021,51045,1,19.7,Craig County,county,2012.0,1941.0,71.0,3.5,4885.0
6/2/2025,2021,All-Drug,Locality,51047,Culpeper County,Rappahannock/Rapidan,22,41.1,2021,51047,22,41.1,Culpeper County,county,26570.0,25777.0,793.0,3.0,53097.0
6/2/2025,2021,All-Drug,Locality,51049,Cumberland County,Piedmont,2,20.1,2021,51049,2,20.1,Cumberland County,county,5113.0,4922.0,191.0,3.7,9713.0
6/2/2025,2021,All-Drug,Locality,51051,Dickenson County,Cumberland Plateau,7,49.7,2021,51051,7,49.7,Dickenson County,county,4777.0,4538.0,239.0,5.0,13902.0
6/2/2025,2021,All-Drug,Locality,51053,Dinwiddie County,Crater,10,34.9,2021,51053,10,34.9,Dinwiddie County,county,13528.0,12945.0,583.0,4.3,27989.0
6/2/2025,2021,All-Drug,Locality,51057,Essex County,Three Rivers,7,64,2021,51057,7,64.0,Essex County,county,4841.0,4591.0,250.0,5.2,10641.0
6/2/2025,2021,All-Drug,Locality,51059,Fairfax County,Fairfax,135,11.7,2021,51059,135,11.7,Fairfax County,county,617279.0,596105.0,21174.0,3.4,1145333.0
6/2/2025,2021,All-Drug,Locality,51061,Fauquier County,Rappahannock/Rapidan,20,28,2021,51061,20,28.0,Fauquier County,county,39790.0,38695.0,1095.0,2.8,73291.0
6/2/2025,2021,All-Drug,Locality,51063,Floyd County,New River,4,25.4,2021,51063,4,25.4,Floyd County,county,8120.0,7869.0,251.0,3.1,15347.0
6/2/2025,2021,All-Drug,Locality,51065,Fluvanna County,Blue Ridge,6,21.9,2021,51065,6,21.9,Fluvanna County,county,13536.0,13089.0,447.0,3.3,27556.0
6/2/2025,2021,All-Drug,Locality,51067,Franklin County,West Piedmont,26,46.3,2021,51067,26,46.3,Franklin County,county,24887.0,23989.0,898.0,3.6,54188.0
6/2/2025,2021,All-Drug,Locality,51069,Frederick County,Lord Fairfax,19,20.9,2021,51069,19,20.9,Frederick County,county,47572.0,46132.0,1440.0,3.0,92981.0
6/2/2025,2021,All-Drug,Locality,51071,Giles County,New River,3,18,2021,51071,3,18.0,Giles County,county,7495.0,7229.0,266.0,3.5,16648.0
6/2/2025,2021,All-Drug,Locality,51073,Gloucester County,Three Rivers,12,32,2021,51073,12,32.0,Gloucester County,county,19320.0,18673.0,647.0,3.3,38731.0
6/2/2025,2021,All-Drug,Locality,51075,Goochland County,Chickahominy,3,12.3,2021,51075,3,12.3,Goochland County,county,11998.0,11643.0,355.0,3.0,25139.0
6/2/2025,2021,All-Drug,Locality,51077,Grayson County,Mount Rogers,2,12.9,2021,51077,2,12.9,Grayson County,county,6504.0,6246.0,258.0,4.0,15240.0
6/2/2025,2021,All-Drug,Locality,51079,Greene County,Blue Ridge,3,14.9,2021,51079,3,14.9,Greene County,county,10775.0,10466.0,309.0,2.9,21030.0
6/2/2025,2021,All-Drug,Locality,51081,Greensville County,Crater,3,26.6,2021,51081,3,26.6,Greensville County,county,3860.0,3652.0,208.0,5.4,11080.0
6/2/2025,2021,All-Drug,Locality,51083,Halifax County,Southside,17,50.5,2021,51083,17,50.5,Halifax County,county,14288.0,13587.0,701.0,4.9,33704.0
